id,name,country,collab_score,broadcast_score,commerce_score,followers_num,median_views_num,engagement_pct,price_num,field_tags,video_tags,cpv,view_rate_pct,creator_segment,price_tier,potential_group
_quangduc16,Trần Quang Đức,Việt Nam,78.25,92.65,,1050000.0,1800000.0,4.83,10000000.0,,"Hát nhép, Nhảy",5.555555555555555,171.42857142857142,Mega,Medium,Cost-efficient
_quynhunne,Hồ Quỳnh Hương ( Út Hương ),Việt Nam,93.1,97.2,90.4,643800.0,95100.0,7.8,10428945.0,,"Cuộc sống hàng ngày, Hướng dẫn & mẹo làm đẹp, Ảnh tự chụp",109.66293375394322,14.77166821994408,Macro,Medium,Collab-ready
_thanh_pha,Thanh Pha Music 🎧,Việt Nam,75.5,,,1000000.0,3100.0,9.15,237076.0,Tin tức và Giải trí,Âm nhạc,76.47612903225806,0.31,Mega,Low,General / Low Priority
_thanhthuy.hhvn_,Huỳnh Thanh Thủy,Việt Nam,78.5,93.7,,1100000.0,165650.0,5.6,50000000.0,Sức khỏe,"Cuộc sống hàng ngày, Hướng dẫn & mẹo làm đẹp, Phim ảnh & Truyền hình",301.84123151222457,15.059090909090909,Mega,Premium,General / Low Priority
_thuys.ngaan,_thuys.ngaan,Việt Nam,91.8,98.94999999999999,,388450.0,32450.0,10.2,5638188.0,,"Hướng dẫn & mẹo làm đẹp, Thiết kế & chăm sóc tóc",173.75001540832048,8.35371347663792,Mid-tier,Medium,Collab-ready
_tiennghi06_,Hoàng Tiến Nghị🍀,Việt Nam,81.19999999999999,91.0,,2800000.0,74900.0,3.385,6000000.0,Game,Trò chơi điện tử,80.10680907877169,2.675,Mega,Medium,General / Low Priority
_tradangditam,Bùi Thu Trà,Việt Nam,76.9,93.7,,3300000.0,1900000.0,5.67,107512366.0,"Chăm sóc da, Dịch vụ đời sống, Làm đẹp và chăm sóc cá nhân, Sức khỏe","Hướng dẫn & mẹo làm đẹp, Nhảy",56.585455789473684,57.57575757575758,Mega,Premium,General / Low Priority
_trxmix_,Bé Năm Tạp Quá,Việt Nam,79.6,96.5,,700950.0,58350.0,5.59,5285153.0,,Trang phục,90.57674378748929,8.324416862829018,Macro,Medium,General / Low Priority
_withlyy,Ly ghét ăn rau 🥦,Việt Nam,78.5,97.3,,942400.0,50600.0,15.25,3054587.0,,"Cuộc sống hàng ngày, Nhảy",60.36733201581028,5.369269949066214,Macro,Low,General / Low Priority
_wiyc.knz,mt🐇,Việt Nam,78.8,93.7,,319300.0,94000.0,13.59,1700000.0,,"Nhảy, Trang phục, Ảnh tự chụp",18.085106382978722,29.439398684622613,Mid-tier,Low,General / Low Priority
a.ninhh_,Ninh Anh Bùi,Việt Nam,77.9,93.7,,1300000.0,259500.0,5.67,12486809.0,"Làm đẹp và chăm sóc cá nhân, Nước hoa, Sản phẩm gia dụng, Thương mại điện tử (không dùng ứng dụng)","Cuộc sống hàng ngày, Nấu ăn & Công thức nấu ăn, Phim ảnh & Truyền hình",48.11872447013487,19.96153846153846,Mega,Medium,General / Low Priority
actress.lanhuong,Lê Lý Lan Hương,Việt Nam,78.3,95.8,,1200000.0,328500.0,3.56,8630612.0,"Làm đẹp và chăm sóc cá nhân, May mặc & Phụ kiện, Mỹ phẩm, Sức khỏe",Hướng dẫn & mẹo làm đẹp,26.272791476407914,27.375,Mega,Medium,General / Low Priority
adinhsg,a Dinh,Việt Nam,87.6,91.6,94.4,1200000.0,429250.0,5.04,7060945.0,Tin tức và Giải trí,"Cuộc sống hàng ngày, Du lịch, Nhà cửa & Vườn tược",16.449493302271403,35.770833333333336,Mega,Medium,Cost-efficient
adorima_,Dori,Việt Nam,79.8,95.8,,968700.0,288200.0,5.55,4000000.0,,,13.879250520471894,29.751212965830494,Macro,Low,Cost-efficient
afamilyngaylucnay,aFamily Ngay Lúc Này,Việt Nam,78.9,91.6,,3700000.0,146700.0,6.35,13709814.0,,"Tin tức giải trí, Tin tức thể thao, Tin tức xã hội & Sự kiện",93.45476482617588,3.964864864864865,Mega,Medium,General / Low Priority
aifuongg,Ai Fuong,Việt Nam,78.3,97.19999999999999,,618550.0,332000.0,6.645,5291309.0,"Chăm sóc da, Làm đẹp và chăm sóc cá nhân, Sản phẩm gia dụng, Thiết bị","Du lịch, Gia đình, Hướng dẫn & mẹo làm đẹp, Nhảy, Thiết kế & chăm sóc tóc",15.937677710843374,53.673914800743674,Macro,Medium,Cost-efficient
aley.nguyenx,𝐀𝐋𝐞𝐲ᴮᵃᵉ🪷,Việt Nam,77.25,94.4,,1200000.0,71800.0,3.6,1600000.0,Tin tức và Giải trí,"Cuộc sống hàng ngày, Hướng dẫn & mẹo làm đẹp, Mukbang & Nếm thức ăn, Trang phục",22.284122562674096,5.983333333333333,Mega,Low,General / Low Priority
alithucphuong,Ali Thục Phương,Việt Nam,79.0,90.2,,1000000.0,199100.0,5.32,30000000.0,Mẹ & Bé,"Cuộc sống hàng ngày, Nhảy, Âm nhạc",150.67805123053742,19.91,Mega,High,General / Low Priority
amon_912,Amon,Việt Nam,80.9,95.8,92.0,566600.0,590400.0,9.9,19379170.0,"Chăm sóc da, Công nghệ & Đồ điện tử, Làm đẹp và chăm sóc cá nhân, Sức khỏe","Hài kịch, Hát nhép, Tiểu phẩm",32.823797425474254,104.20049417578538,Macro,High,Collab-ready
anbinh02030708,Nguyễn Bình An 🦢,Việt Nam,79.35,93.4,,403300.0,37750.0,12.025,7000000.0,,"Cuộc sống hàng ngày, Nhảy, Trang phục, Ảnh tự chụp",185.43046357615893,9.360277708901563,Mid-tier,Medium,General / Low Priority
angelplay,Angel,Việt Nam,79.2,97.2,,4200000.0,536500.0,7.67,19328798.0,Game,"Trò chơi không phải điện tử, Trò chơi điện tử",36.027582479030755,12.773809523809524,Mega,High,Awareness Booster
anhgakon,Anh Gà Kon,Việt Nam,75.45,90.2,,1400000.0,1841400.0,3.385,26307500.0,,"Hài kịch, Phim ảnh & Truyền hình, Tiểu phẩm, Âm nhạc",14.286684044748561,131.52857142857144,Mega,High,Cost-efficient
anhmeotensau,Anh mèo tên Sâu,Việt Nam,81.25,91.4,94.4,500900.0,34100.0,7.045,803517.0,"Làm đẹp và chăm sóc cá nhân, Sản phẩm chăm sóc cá nhân và làm đẹp khác, Thiết bị, Thú cưng",Chăm sóc thú cưng,23.563548387096773,6.807746057097225,Macro,Low,Collab-ready
anhmoney,Anh Money 💰,Việt Nam,75.35,,,2700000.0,1650000.0,6.199999999999999,90645054.0,"Game, Ứng dụng",Hài kịch,54.93639636363636,61.111111111111114,Mega,Premium,General / Low Priority
anhsangaza.official,Ánh Sáng AZA,Việt Nam,79.05000000000001,96.94999999999999,,511050.0,83550.0,12.4,4974644.0,,Nhảy,59.54092160383004,16.348693865570883,Macro,Low,General / Low Priority
anhthu_duong,Anh Thư,Việt Nam,77.6,90.2,,843700.0,52700.0,8.56,3900000.0,,"Cuộc sống hàng ngày, Hát nhép, Thể thao truyền thống",74.00379506641366,6.246296076804551,Macro,Low,General / Low Priority
